MSZoning,LotFrontage,LotArea,Street,Utilities,Neighborhood,BldgType,YearBuilt,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,Foundation,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,PoolArea,MiscVal,SaleType,SaleCondition,SalePrice,BsmtRating,ExterRating,BsmtFinTypeRating,BsmtBath,Bath,PorchArea
3.0,55.0,7892,1,3.0,12.0,4,1993,1.0,1.0,0.0,0.0,5.0,1199,1,4.0,1199,1199,2,1,3.0,5,0,2,2.0,0,0,8,4.0,153900,12.0,6.0,6.0,0,2,63
3.0,48.0,17043,1,3.0,13.0,0,1979,1.0,1.0,0.0,0.0,3.0,1362,1,4.0,1586,1586,3,1,2.0,7,1,2,2.0,0,0,8,4.0,181000,8.0,6.0,1.0,0,2,0
2.0,60.0,6780,1,3.0,1.0,1,1935,1.0,1.0,0.0,0.0,3.0,520,0,4.0,520,754,2,1,2.0,5,0,0,0.0,0,0,8,4.0,84500,9.0,2.0,6.0,1,1,0
3.0,70.04995836802665,4928,1,3.0,9.0,4,1976,1.0,1.0,0.0,0.0,3.0,1078,1,4.0,958,958,2,1,2.0,5,1,2,2.0,0,0,8,4.0,128000,12.0,4.0,5.0,0,2,205
2.0,55.0,4388,1,3.0,5.0,0,1930,1.0,1.0,0.0,0.0,1.0,672,1,4.0,840,840,3,1,2.0,5,1,0,0.0,0,0,8,4.0,87000,9.0,6.0,2.0,0,1,0
3.0,69.0,7590,1,3.0,6.0,0,1966,1.0,1.0,2.0,266.0,3.0,660,1,4.0,660,1348,3,1,2.0,6,1,2,2.0,0,0,8,4.0,155000,9.0,4.0,4.0,0,2,108
3.0,69.0,8973,1,3.0,6.0,0,1958,1.0,1.0,2.0,85.0,3.0,1008,1,3.0,1053,1053,3,1,4.0,6,0,2,2.0,0,0,8,1.0,150000,9.0,4.0,12.0,1,2,260
3.0,88.0,14200,1,3.0,6.0,0,1966,1.0,1.0,2.0,309.0,3.0,924,1,4.0,1216,2157,4,1,3.0,8,2,2,2.0,0,0,8,4.0,226000,9.0,4.0,3.0,0,3,66
3.0,70.04995836802665,12224,1,3.0,14.0,0,2000,1.0,1.0,2.0,40.0,5.0,992,1,4.0,1022,2054,3,1,3.0,7,1,2,2.0,0,0,8,4.0,244000,12.0,6.0,6.0,1,3,48
3.0,75.0,7388,1,3.0,6.0,0,1959,1.0,1.0,0.0,0.0,3.0,1063,1,4.0,1327,1327,3,1,3.0,7,0,2,2.0,0,0,8,4.0,150750,9.0,4.0,3.0,1,1,0
3.0,70.04995836802665,6853,1,3.0,20.0,0,2001,1.0,1.0,2.0,136.0,5.0,1267,1,4.0,1296,1296,2,1,3.0,6,0,2,2.0,0,0,8,4.0,220000,15.0,6.0,6.0,1,2,25
3.0,78.0,10335,1,3.0,7.0,0,1968,1.0,1.0,0.0,0.0,3.0,1461,1,4.0,1721,1721,3,1,2.0,7,1,2,2.0,0,0,8,4.0,180000,9.0,4.0,3.0,0,3,276
3.0,80.0,10400,1,3.0,13.0,0,1970,2.0,1.0,2.0,288.0,5.0,1304,1,4.0,1682,1682,3,1,2.0,7,1,2,2.0,0,0,8,4.0,174000,9.0,4.0,1.0,0,2,0
3.0,70.04995836802665,10355,1,3.0,6.0,0,1967,1.0,1.0,2.0,196.0,3.0,1214,1,4.0,1214,1214,3,1,2.0,5,1,1,2.0,0,0,8,4.0,143000,9.0,4.0,4.0,0,2,111
3.0,82.0,11070,1,3.0,8.0,2,1988,1.0,1.0,2.0,70.0,3.0,1907,1,4.0,1959,1959,5,2,2.0,9,0,3,2.0,0,0,8,3.0,171000,9.0,4.0,1.0,0,3,0
3.0,73.0,9066,1,3.0,18.0,0,1999,1.0,1.0,2.0,320.0,5.0,1004,1,4.0,1004,1852,3,1,3.0,7,2,3,2.0,0,0,8,4.0,230000,12.0,6.0,6.0,0,3,106
3.0,65.0,15426,1,3.0,18.0,0,1997,1.0,1.0,0.0,0.0,5.0,928,1,4.0,928,1764,3,1,3.0,7,0,2,2.0,0,0,8,4.0,231500,12.0,4.0,6.0,1,3,99
3.0,70.0,10500,1,3.0,6.0,0,1971,1.0,1.0,0.0,0.0,3.0,864,1,4.0,864,864,3,1,2.0,5,1,0,2.0,0,0,4,4.0,115000,9.0,4.0,5.0,0,1,0
3.0,78.0,11645,1,3.0,18.0,0,2005,1.0,1.0,0.0,0.0,5.0,1734,1,4.0,1734,1734,3,1,3.0,7,0,2,2.0,0,0,8,4.0,260000,12.0,6.0,6.0,1,2,24
3.0,71.0,8520,1,3.0,6.0,0,1952,1.0,1.0,0.0,0.0,3.0,910,1,4.0,910,1385,4,1,2.0,6,0,2,2.0,0,0,8,4.0,166000,9.0,2.0,3.0,0,2,0
3.0,78.0,10335,1,3.0,18.0,0,1999,1.0,1.0,2.0,183.0,5.0,1490,1,4.0,1501,1501,3,1,3.0,6,0,2,2.0,0,0,8,4.0,204000,12.0,6.0,6.0,1,2,29
2.0,70.0,9100,1,3.0,7.0,2,1963,1.0,1.0,2.0,336.0,3.0,1728,1,4.0,1728,1728,6,2,2.0,10,0,2,2.0,0,0,4,1.0,125000,9.0,4.0,3.0,1,2,0
2.0,24.0,2522,1,3.0,3.0,3,2004,1.0,1.0,3.0,50.0,5.0,970,1,4.0,970,1709,3,1,3.0,7,0,2,2.0,0,0,8,4.0,130000,12.0,6.0,1.0,0,2,40
2.0,51.0,6120,1,3.0,4.0,0,1931,1.0,1.0,0.0,0.0,1.0,715,1,3.0,875,875,2,1,2.0,5,0,1,2.0,0,0,8,4.0,105000,9.0,4.0,4.0,1,1,0
3.0,70.04995836802665,9505,1,3.0,14.0,0,2001,1.0,1.0,2.0,180.0,5.0,884,1,4.0,884,2035,3,1,3.0,8,1,2,2.0,0,0,8,4.0,222500,12.0,6.0,1.0,0,3,48
3.0,63.0,7500,1,3.0,12.0,0,2004,1.0,1.0,2.0,120.0,5.0,1080,1,4.0,1080,1080,3,1,3.0,6,0,0,2.0,0,0,8,4.0,141000,12.0,4.0,6.0,1,1,0
2.0,70.04995836802665,6240,1,3.0,4.0,0,1936,1.0,1.0,0.0,0.0,1.0,896,1,3.0,896,1344,3,1,2.0,7,0,1,2.0,0,0,8,4.0,115000,12.0,4.0,1.0,0,1,114
3.0,120.0,10356,1,3.0,18.0,0,1975,1.0,1.0,0.0,0.0,3.0,969,1,4.0,969,969,3,1,2.0,5,0,2,2.0,0,0,8,4.0,122000,9.0,4.0,4.0,0,2,0
3.0,107.0,13891,1,3.0,24.0,0,2007,2.0,1.0,3.0,436.0,5.0,1710,1,4.0,1710,1710,2,1,3.0,6,1,3,2.0,0,0,6,5.0,372402,15.0,6.0,6.0,1,2,102
3.0,70.04995836802665,14803,1,3.0,13.0,0,1971,1.0,1.0,2.0,252.0,3.0,825,1,4.0,1097,1993,4,1,2.0,8,1,2,2.0,0,0,8,4.0,190000,9.0,4.0,3.0,0,3,66
3.0,70.04995836802665,13500,1,3.0,16.0,0,1960,4.0,1.0,0.0,0.0,3.0,1602,1,4.0,1252,1252,1,1,2.0,4,1,2,2.0,0,0,8,4.0,235000,12.0,4.0,20.0,1,1,0
2.0,84.0,11340,1,3.0,5.0,0,1923,1.0,1.0,0.0,0.0,1.0,1200,1,3.0,1200,1200,4,1,2.0,7,0,1,2.0,0,0,8,3.0,125000,9.0,4.0,1.0,0,1,228
3.0,60.0,9600,1,3.0,3.0,0,1924,1.0,1.0,0.0,0.0,1.0,572,0,2.0,572,1096,2,1,2.0,5,0,0,0.0,0,0,8,4.0,79000,9.0,4.0,1.0,0,1,136
3.0,60.0,7200,1,3.0,6.0,0,1950,2.0,1.0,0.0,0.0,3.0,0,1,2.0,1040,1040,2,1,2.0,5,0,2,2.0,0,0,8,4.0,109500,0.0,4.0,0.0,0,1,0
3.0,92.0,12003,1,3.0,20.0,0,2009,1.0,1.0,2.0,84.0,5.0,774,1,4.0,774,1968,4,1,4.0,8,1,3,2.0,0,0,6,5.0,269500,15.0,6.0,1.0,0,3,75
4.0,100.0,12552,1,3.0,21.0,0,2004,1.0,1.0,0.0,0.0,5.0,991,1,4.0,991,1947,3,1,3.0,8,1,2,2.0,0,0,8,4.0,254900,12.0,6.0,6.0,0,3,136
3.0,134.0,19378,1,3.0,14.0,0,2005,1.0,1.0,2.0,456.0,5.0,1392,1,4.0,1392,2462,4,1,3.0,9,1,2,2.0,0,0,6,5.0,320000,12.0,6.0,6.0,1,3,300
3.0,70.04995836802665,11120,1,3.0,19.0,0,1984,1.0,1.0,0.0,0.0,5.0,1232,1,4.0,1232,1232,3,1,2.0,6,0,2,2.0,0,0,8,4.0,162500,12.0,4.0,4.0,0,2,0
3.0,110.0,13688,1,3.0,24.0,0,2003,1.0,1.0,2.0,664.0,5.0,1572,1,4.0,1572,2668,3,1,4.0,10,2,3,2.0,0,0,8,4.0,412500,15.0,6.0,6.0,1,3,0
3.0,95.0,12182,1,3.0,24.0,0,2005,1.0,1.0,2.0,226.0,5.0,1541,1,4.0,1541,1541,3,1,3.0,7,1,2,2.0,0,0,6,5.0,220000,12.0,6.0,4.0,0,2,70
3.0,55.0,5500,1,3.0,5.0,0,1956,1.0,1.0,0.0,0.0,3.0,882,1,4.0,882,882,1,1,2.0,4,0,0,2.0,0,0,8,4.0,103200,9.0,4.0,1.0,0,1,0
2.0,40.0,5400,1,3.0,5.0,0,1926,1.0,1.0,0.0,0.0,1.0,1149,1,3.0,1149,1616,3,1,3.0,5,0,1,2.0,0,0,8,4.0,152000,9.0,6.0,2.0,0,2,183
3.0,62.0,10106,1,3.0,3.0,1,1940,1.0,1.0,0.0,0.0,1.0,644,1,4.0,808,1355,4,2,2.0,6,0,0,2.0,0,0,8,4.0,127500,9.0,6.0,15.0,1,2,0
3.0,70.04995836802665,10708,1,3.0,16.0,0,1955,2.0,1.0,0.0,0.0,3.0,1617,1,3.0,1867,1867,2,1,2.0,7,3,1,2.0,0,0,0,4.0,190000,9.0,6.0,8.0,1,1,142
3.0,86.0,10562,1,3.0,24.0,0,2007,1.0,1.0,3.0,300.0,5.0,1582,1,4.0,1610,2161,3,1,4.0,8,1,3,2.0,0,0,6,5.0,325624,15.0,6.0,6.0,1,2,120
3.0,62.0,8244,1,3.0,14.0,0,2004,1.0,1.0,0.0,0.0,5.0,840,1,4.0,840,1720,3,1,3.0,7,1,2,2.0,0,0,8,4.0,183500,12.0,6.0,1.0,0,3,48
3.0,70.04995836802665,16669,1,3.0,20.0,0,1981,2.0,6.0,2.0,653.0,3.0,1686,1,4.0,1707,1707,2,1,2.0,6,1,2,2.0,0,0,8,4.0,228000,12.0,6.0,1.0,0,3,64
2.0,70.04995836802665,12358,1,3.0,5.0,0,1941,1.0,1.0,0.0,0.0,3.0,720,1,4.0,854,1382,2,1,2.0,7,0,2,2.0,0,0,8,4.0,128500,9.0,4.0,3.0,0,2,0
3.0,141.0,31770,1,3.0,6.0,0,1960,2.0,1.0,3.0,112.0,3.0,1080,1,4.0,1656,1656,3,1,2.0,7,2,2,1.0,0,0,8,4.0,215000,12.0,4.0,4.0,1,1,62
3.0,44.0,5306,1,3.0,23.0,4,1987,1.0,1.0,0.0,0.0,5.0,1064,1,4.0,1064,1767,2,1,3.0,5,1,2,2.0,0,0,8,4.0,239000,16.0,9.0,18.0,1,2,35
3.0,80.0,10197,1,3.0,6.0,0,1961,1.0,1.0,1.0,491.0,3.0,1362,1,4.0,1362,1362,3,1,2.0,6,1,2,2.0,0,0,0,4.0,163000,9.0,4.0,15.0,1,2,20
3.0,47.0,12416,1,3.0,20.0,0,1986,1.0,1.0,3.0,132.0,3.0,1606,1,4.0,1651,1651,3,1,2.0,7,1,2,2.0,0,0,8,4.0,184000,8.0,4.0,10.0,1,2,0
3.0,84.0,12615,1,3.0,3.0,0,1950,1.0,1.0,0.0,0.0,3.0,1202,1,4.0,2158,2158,4,1,3.0,7,1,2,2.0,0,0,8,4.0,243000,12.0,4.0,5.0,1,2,68
3.0,97.0,10029,1,3.0,16.0,0,1988,1.0,1.0,2.0,268.0,5.0,1151,1,4.0,1164,2060,4,1,2.0,8,1,2,2.0,0,0,8,4.0,211000,12.0,6.0,6.0,1,3,420
3.0,70.04995836802665,13650,1,3.0,7.0,0,1958,1.0,1.0,0.0,0.0,3.0,1052,1,4.0,1252,1920,4,1,3.0,8,1,2,2.0,0,0,8,4.0,172500,9.0,9.0,20.0,1,2,0
3.0,63.0,17423,1,3.0,23.0,0,2008,2.0,1.0,3.0,748.0,5.0,2216,1,4.0,2234,2234,1,1,4.0,9,1,3,2.0,0,0,6,5.0,501837,15.0,8.0,6.0,1,2,60
2.0,60.0,8520,1,3.0,5.0,0,1923,1.0,1.0,0.0,0.0,3.0,968,1,4.0,968,968,2,1,2.0,5,0,2,0.0,0,0,8,4.0,100000,9.0,6.0,1.0,0,1,184
4.0,70.04995836802665,2117,1,3.0,21.0,3,2000,1.0,1.0,2.0,456.0,5.0,756,1,4.0,769,1525,3,1,3.0,5,1,2,2.0,0,0,8,4.0,177000,12.0,6.0,6.0,0,3,0
3.0,54.0,7588,1,3.0,17.0,0,1920,1.0,1.0,0.0,0.0,1.0,793,1,4.0,901,1802,4,1,2.0,9,1,1,2.0,0,0,8,4.0,200100,6.0,4.0,2.0,0,2,40
3.0,60.0,9060,1,3.0,3.0,0,1957,2.0,1.0,2.0,98.0,5.0,0,1,4.0,1340,1340,3,1,2.0,7,1,1,2.0,0,0,8,4.0,120000,0.0,4.0,0.0,0,1,180
2.0,63.0,11426,1,3.0,5.0,0,2003,1.0,1.0,0.0,0.0,5.0,1362,1,4.0,1362,2082,3,1,3.0,6,0,2,0.0,0,0,8,4.0,200000,12.0,4.0,1.0,0,3,238
3.0,92.0,7438,1,3.0,4.0,0,1908,1.0,1.0,0.0,0.0,5.0,504,1,4.0,936,1252,3,1,2.0,5,0,2,2.0,0,0,8,4.0,127000,6.0,4.0,1.0,0,1,0
2.0,90.0,22950,1,3.0,5.0,0,1892,1.0,7.0,0.0,0.0,1.0,1107,1,4.0,1518,3608,4,1,4.0,12,2,3,2.0,0,0,8,4.0,475000,9.0,9.0,1.0,0,3,670
3.0,70.04995836802665,9947,1,3.0,8.0,0,1990,1.0,1.0,0.0,0.0,5.0,1188,1,4.0,1217,1217,3,1,3.0,6,0,2,2.0,0,0,8,4.0,173000,12.0,4.0,6.0,1,2,27
3.0,60.0,10410,1,3.0,5.0,0,1916,1.0,1.0,0.0,0.0,3.0,660,1,4.0,808,1656,3,1,2.0,8,0,1,0.0,0,0,8,4.0,135000,6.0,4.0,1.0,0,3,140
3.0,64.0,7018,1,3.0,12.0,2,1979,1.0,1.0,3.0,275.0,3.0,1086,1,4.0,1224,1224,2,2,2.0,6,2,2,2.0,0,0,8,2.0,153337,12.0,4.0,6.0,2,2,0
3.0,41.0,4923,1,3.0,23.0,4,2001,1.0,1.0,0.0,0.0,5.0,1593,1,4.0,1593,1593,0,1,4.0,5,1,2,2.0,0,0,8,4.0,286000,15.0,6.0,6.0,1,2,344
3.0,70.0,10570,1,3.0,17.0,0,1932,2.0,1.0,0.0,0.0,3.0,853,1,4.0,1549,2727,3,1,3.0,10,2,2,2.0,0,0,8,4.0,315000,16.0,6.0,3.0,0,3,74
3.0,70.04995836802665,7472,1,3.0,6.0,0,1972,1.0,1.0,2.0,138.0,3.0,725,1,4.0,725,1479,4,1,3.0,7,0,2,2.0,0,0,8,4.0,184000,9.0,4.0,5.0,1,2,32
3.0,68.0,9017,1,3.0,18.0,0,1999,1.0,1.0,0.0,0.0,5.0,1431,1,4.0,1431,1431,3,1,3.0,6,0,2,2.0,0,0,8,4.0,192000,12.0,6.0,6.0,1,2,35
2.0,24.0,2522,1,3.0,3.0,3,2004,1.0,1.0,3.0,50.0,5.0,970,1,4.0,970,1709,3,1,3.0,7,0,2,2.0,0,0,8,4.0,130000,12.0,6.0,1.0,0,2,40
3.0,60.0,7180,1,3.0,18.0,0,1972,2.0,1.0,0.0,0.0,3.0,864,1,4.0,864,864,3,1,2.0,5,0,1,2.0,0,0,8,4.0,127000,9.0,4.0,5.0,0,1,0
3.0,24.0,2280,1,3.0,9.0,3,1976,1.0,1.0,0.0,0.0,3.0,855,1,4.0,855,1456,3,1,2.0,7,1,2,2.0,0,0,8,4.0,148500,12.0,4.0,5.0,0,3,0
3.0,79.0,9416,1,3.0,21.0,0,2007,2.0,1.0,3.0,205.0,5.0,1726,1,4.0,1726,1726,3,1,4.0,8,1,3,2.0,0,0,6,5.0,311872,15.0,8.0,6.0,1,2,404
3.0,174.0,25419,1,3.0,6.0,0,1918,1.0,1.0,0.0,0.0,5.0,1360,1,4.0,1360,3112,4,1,3.0,8,1,2,2.0,512,0,8,1.0,235000,9.0,9.0,12.0,2,2,568
2.0,92.0,5520,1,3.0,5.0,0,1912,1.0,1.0,0.0,0.0,3.0,755,1,4.0,929,2229,5,1,2.0,8,0,0,2.0,0,0,8,1.0,104000,9.0,4.0,1.0,0,1,228
3.0,76.0,9591,1,3.0,24.0,0,2004,2.0,1.0,2.0,262.0,5.0,1713,1,4.0,1713,1713,3,1,4.0,7,1,3,2.0,0,0,8,4.0,274900,15.0,6.0,6.0,1,2,196
2.0,80.0,8546,1,3.0,3.0,0,2003,1.0,1.0,0.0,0.0,5.0,1121,1,4.0,1121,1121,2,1,2.0,5,0,2,2.0,0,0,8,4.0,140000,12.0,4.0,1.0,0,2,64
3.0,75.0,10125,1,3.0,8.0,0,1977,1.0,1.0,0.0,0.0,3.0,1196,1,4.0,1279,1279,3,1,2.0,6,2,2,2.0,0,0,8,4.0,171500,9.0,4.0,10.0,1,2,83
3.0,50.0,7000,1,3.0,5.0,0,1924,1.0,1.0,0.0,0.0,1.0,617,1,4.0,865,1310,2,1,2.0,6,0,1,2.0,0,0,0,4.0,112000,6.0,6.0,2.0,0,2,126
2.0,70.04995836802665,4438,1,3.0,18.0,4,2004,1.0,1.0,2.0,205.0,5.0,848,1,4.0,848,848,1,1,3.0,3,1,2,2.0,0,0,8,4.0,149000,12.0,6.0,6.0,1,1,0
2.0,50.0,3500,1,3.0,5.0,0,1947,1.0,1.0,0.0,0.0,3.0,720,1,4.0,720,1284,2,1,2.0,5,0,1,2.0,0,0,8,4.0,110000,9.0,4.0,2.0,0,2,35
3.0,99.0,11851,1,3.0,14.0,0,1990,1.0,1.0,0.0,0.0,5.0,1424,1,4.0,1442,1442,3,1,2.0,5,0,2,2.0,0,0,8,4.0,180500,12.0,4.0,1.0,0,2,542
3.0,40.0,13673,1,3.0,7.0,0,1962,1.0,1.0,0.0,0.0,3.0,1140,1,4.0,1696,1696,3,1,2.0,8,1,1,2.0,0,0,8,4.0,143900,9.0,6.0,1.0,0,2,30
3.0,70.04995836802665,12493,1,3.0,6.0,0,1960,1.0,1.0,0.0,0.0,5.0,1100,1,4.0,1100,1100,3,1,2.0,6,1,1,2.0,0,0,8,4.0,141000,9.0,4.0,15.0,1,1,0
3.0,70.04995836802665,14364,1,3.0,12.0,0,1988,1.0,1.0,2.0,128.0,3.0,1157,1,4.0,1180,2062,3,1,2.0,7,1,2,2.0,0,0,8,4.0,277000,12.0,6.0,6.0,1,3,209
3.0,75.0,8250,1,3.0,6.0,0,1964,2.0,1.0,3.0,260.0,3.0,1092,1,4.0,1092,1092,3,1,2.0,6,0,2,2.0,0,0,8,4.0,145000,12.0,4.0,3.0,1,1,0
3.0,67.0,5604,1,3.0,3.0,0,1925,1.0,1.0,0.0,0.0,3.0,864,0,3.0,864,864,2,1,2.0,5,0,0,2.0,0,0,8,4.0,98000,9.0,4.0,3.0,1,1,96
3.0,83.0,10420,1,3.0,3.0,0,2009,1.0,1.0,0.0,0.0,5.0,1212,1,4.0,1212,1212,3,1,3.0,6,0,2,2.0,0,0,8,4.0,186000,12.0,4.0,6.0,0,2,22
4.0,72.0,8640,1,3.0,21.0,0,2009,1.0,1.0,0.0,0.0,5.0,900,1,4.0,932,1852,3,1,3.0,7,1,2,2.0,0,0,6,5.0,252678,12.0,4.0,6.0,1,3,108
3.0,43.0,13568,1,3.0,18.0,0,1995,1.0,1.0,0.0,0.0,5.0,990,1,4.0,990,990,3,1,2.0,5,0,2,2.0,0,0,8,4.0,156000,12.0,4.0,5.0,1,1,0
3.0,70.04995836802665,10900,1,3.0,18.0,0,1977,1.0,1.0,2.0,153.0,3.0,689,1,4.0,689,1392,3,1,2.0,6,0,1,2.0,0,450,8,4.0,161750,12.0,4.0,6.0,0,2,36
3.0,72.0,10011,1,3.0,6.0,0,1957,1.0,1.0,2.0,64.0,3.0,1070,1,4.0,1236,1236,2,1,3.0,6,1,1,2.0,0,0,8,4.0,134450,9.0,4.0,4.0,1,1,0
3.0,65.0,8450,1,3.0,18.0,0,2004,1.0,1.0,2.0,266.0,5.0,1436,1,4.0,1436,1436,3,1,3.0,8,0,2,2.0,0,0,8,4.0,210000,12.0,6.0,6.0,1,2,98
2.0,57.0,9906,1,3.0,5.0,0,1925,1.0,1.0,0.0,0.0,3.0,686,0,4.0,810,1328,3,1,2.0,8,0,1,2.0,0,0,8,3.0,107000,9.0,4.0,1.0,0,1,232
3.0,70.04995836802665,15660,1,3.0,17.0,0,1939,1.0,1.0,2.0,312.0,3.0,798,1,4.0,1137,1954,3,1,3.0,8,2,2,2.0,0,0,8,4.0,311500,9.0,9.0,4.0,1,2,269
3.0,43.0,3010,1,3.0,15.0,4,2005,1.0,1.0,2.0,16.0,5.0,1248,1,4.0,1248,1248,2,1,3.0,5,0,2,2.0,0,0,6,5.0,167240,12.0,6.0,6.0,0,2,0
3.0,73.0,8990,1,3.0,18.0,0,2006,1.0,1.0,0.0,0.0,5.0,1498,1,4.0,1498,1498,2,1,3.0,5,0,2,2.0,0,0,6,5.0,204900,12.0,6.0,1.0,0,2,33
3.0,70.04995836802665,8068,1,3.0,14.0,0,2002,1.0,1.0,0.0,0.0,5.0,1010,1,4.0,1010,2267,4,1,3.0,8,1,2,2.0,0,0,4,4.0,200000,12.0,6.0,1.0,0,3,46
3.0,85.0,11475,1,3.0,13.0,0,1975,1.0,1.0,0.0,0.0,3.0,713,1,4.0,811,1552,3,1,2.0,6,1,2,2.0,0,0,8,4.0,179900,12.0,4.0,5.0,1,3,208
3.0,70.0,10500,1,3.0,6.0,0,1971,1.0,1.0,0.0,0.0,3.0,864,1,4.0,864,864,2,1,2.0,4,0,2,2.0,0,0,8,1.0,97000,9.0,4.0,10.0,0,1,0
3.0,103.0,13472,1,3.0,24.0,0,2003,2.0,1.0,2.0,922.0,5.0,2392,1,4.0,2392,2392,3,1,4.0,8,1,3,2.0,0,0,8,4.0,386250,15.0,8.0,6.0,0,2,105
2.0,21.0,1680,1,3.0,2.0,3,1971,1.0,1.0,2.0,142.0,3.0,630,1,4.0,630,1302,3,1,2.0,6,0,1,2.0,0,0,0,1.0,112000,9.0,4.0,1.0,0,3,0
3.0,82.0,9950,1,3.0,22.0,0,1995,1.0,1.0,2.0,290.0,5.0,1203,1,4.0,1214,2520,4,1,3.0,9,1,3,2.0,0,0,8,1.0,290000,12.0,6.0,6.0,0,3,114
2.0,21.0,1869,1,3.0,2.0,3,1970,1.0,1.0,2.0,127.0,3.0,483,1,4.0,483,987,2,1,2.0,5,0,1,2.0,0,0,8,4.0,106000,9.0,4.0,3.0,0,2,0
3.0,70.0,8521,1,3.0,7.0,0,1967,1.0,1.0,0.0,0.0,3.0,912,1,4.0,912,912,3,1,2.0,5,1,1,2.0,0,0,8,4.0,125000,9.0,4.0,5.0,0,1,0
3.0,43.0,3182,1,3.0,15.0,4,2005,1.0,1.0,2.0,16.0,5.0,1373,1,4.0,1555,1555,2,1,3.0,7,1,2,2.0,0,0,8,4.0,192500,12.0,6.0,6.0,0,2,20
3.0,73.0,8760,1,3.0,6.0,0,1959,2.0,1.0,2.0,220.0,3.0,1194,1,4.0,1194,1194,3,1,2.0,6,0,1,2.0,0,0,8,4.0,148000,9.0,4.0,1.0,1,1,120
3.0,174.0,15138,1,3.0,22.0,0,1995,1.0,1.0,2.0,506.0,5.0,1462,1,4.0,1490,2794,4,1,4.0,9,1,3,2.0,0,0,8,4.0,403000,12.0,6.0,6.0,1,3,348
2.0,21.0,1680,1,3.0,2.0,3,1972,1.0,1.0,2.0,297.0,3.0,483,1,4.0,483,987,2,1,2.0,5,1,1,2.0,0,0,8,4.0,94500,9.0,4.0,1.0,0,2,0
3.0,75.0,10650,1,3.0,18.0,0,1976,1.0,1.0,0.0,0.0,3.0,894,1,4.0,894,894,3,1,2.0,5,0,1,2.0,0,0,8,4.0,128200,12.0,4.0,10.0,1,1,0
3.0,70.04995836802665,7851,1,3.0,14.0,0,2002,1.0,1.0,0.0,103.68526170798899,5.0,860,1,4.0,860,1960,4,1,3.0,8,2,2,2.0,0,0,8,4.0,216500,12.0,6.0,6.0,1,3,48
2.0,21.0,1680,1,3.0,2.0,4,1971,1.0,1.0,2.0,604.0,3.0,483,1,4.0,483,987,2,1,2.0,5,0,1,2.0,0,0,8,4.0,89500,9.0,4.0,5.0,0,2,0
3.0,65.0,8773,1,3.0,18.0,0,2004,1.0,1.0,2.0,98.0,5.0,1414,1,4.0,1414,1414,3,1,3.0,6,0,2,2.0,0,0,8,4.0,185500,12.0,6.0,6.0,0,2,105
3.0,70.04995836802665,9453,1,3.0,12.0,0,1993,1.0,1.0,0.0,0.0,5.0,996,1,4.0,1014,1744,3,1,3.0,7,0,2,2.0,0,0,8,4.0,194500,12.0,6.0,4.0,0,3,308
3.0,93.0,12030,1,3.0,24.0,0,2007,2.0,1.0,2.0,254.0,5.0,1694,1,4.0,1694,1694,3,1,3.0,7,0,3,2.0,0,0,6,5.0,318000,15.0,8.0,1.0,0,2,228
3.0,52.0,8741,1,3.0,3.0,0,1945,1.0,1.0,0.0,0.0,3.0,735,1,3.0,798,1487,3,1,2.0,7,1,1,2.0,0,0,8,4.0,113000,6.0,4.0,2.0,0,2,140
4.0,75.0,9000,1,3.0,21.0,0,2008,1.0,1.0,3.0,36.0,5.0,1566,1,4.0,1566,1566,3,1,3.0,7,0,2,2.0,0,0,8,4.0,262500,12.0,6.0,6.0,1,2,168
2.0,40.0,3880,1,3.0,5.0,0,1945,1.0,1.0,0.0,0.0,3.0,686,1,4.0,866,866,2,1,3.0,4,0,0,2.0,0,0,8,4.0,110500,9.0,6.0,5.0,0,1,42
2.0,63.0,5000,1,3.0,5.0,0,1900,1.0,1.0,0.0,0.0,1.0,540,0,3.0,889,1440,3,1,2.0,6,0,1,2.0,0,0,8,4.0,79000,9.0,4.0,1.0,0,1,77
3.0,75.0,10762,1,3.0,12.0,4,1980,1.0,1.0,0.0,0.0,3.0,626,1,4.0,626,1217,3,1,2.0,6,1,1,2.0,0,0,8,4.0,120000,12.0,4.0,1.0,0,2,28
3.0,70.04995836802665,8880,1,3.0,12.0,0,1994,1.0,1.0,0.0,0.0,5.0,948,1,4.0,1222,2110,3,1,3.0,8,2,2,2.0,0,0,8,4.0,205000,12.0,6.0,6.0,1,3,130
3.0,80.0,10400,1,3.0,13.0,0,1988,1.0,1.0,2.0,102.0,3.0,1845,1,4.0,1872,1872,3,1,2.0,6,1,2,2.0,0,0,8,4.0,241500,12.0,4.0,6.0,1,2,39
2.0,69.0,9142,1,3.0,5.0,1,1910,1.0,1.0,0.0,0.0,2.0,1020,0,1.0,908,1928,4,2,1.0,9,0,1,2.0,0,0,8,4.0,137000,6.0,2.0,1.0,0,2,172
3.0,75.0,11310,1,3.0,6.0,0,1954,2.0,1.0,0.0,0.0,3.0,1367,1,4.0,1375,1375,2,1,2.0,5,1,2,2.0,0,0,8,4.0,140000,9.0,4.0,1.0,0,1,30
